num , site
0 ,"http://mementoweb.org/timemap/link/http://techpresident.com/news/25206/civic-tech-and-engagement-how-seeclickfix-changing-fabric-local-reality"
0 ,"http://mementoweb.org/timemap/link/https://www.swarmapp.com/timoreilly/checkin/53de97dc498e3a0060ecda36?s=uOpzfXzqIu-aCB57-IZWWvicWEI&ref=tw"
0 ,"http://mementoweb.org/timemap/link/https://twitter.com/pahlkadot/status/495628892343123968/photo/1"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/7/28/5945197/the-amazing-news-buried-inside-a-283-page-medicare-report?utm_medium=social&utm_source=twitter&utm_campaign=voxdotcom&utm_content=friday"
10 ,"http://mementoweb.org/timemap/link/http://www.bbc.com/news/entertainment-arts-28581726"
0 ,"http://mementoweb.org/timemap/link/https://www.linkedin.com/today/post/article/20140730221802-18642888-you-don-t-get-to-the-21st-century-by-arresting-journalists?_mSplash=1"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/7/31/5955303/kentuckys-uninsured-rate-before-and-after-obamacare/in/5677270?utm_medium=social&utm_source=twitter&utm_campaign=sarahkliff&utm_content=thursday"
3 ,"http://mementoweb.org/timemap/link/http://reinventors.net/roundtables/reinvent-government-procurement/#sthash.VM0qiNqe.uxfs"
12 ,"http://mementoweb.org/timemap/link/https://www.safaribooksonline.com/explore/"
0 ,"http://mementoweb.org/timemap/link/https://storify.com/timoreilly/technological-revolutions-and-cultural-revolutions?utm_content=storify-pingback&utm_medium=sfy.co-twitter&utm_campaign=&utm_source=direct-sfy.co&awesm=sfy.co_bmgs"
0 ,"http://mementoweb.org/timemap/link/http://velocityconf.com/velocityny2014/public/cfp/346?cmp=tw-velocity-confreg-info-vlny14_general_twitter"
28 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=i83OoWiZl10"
10 ,"http://mementoweb.org/timemap/link/http://www.transitmix.net/"
32 ,"http://mementoweb.org/timemap/link/http://techcrunch.com/2014/07/28/uber-for-business/"
8 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=nE9mrztIJPU"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/hangouts/onair/watch?hid=hoaevent/ca20e3ds6fege93ilb163di37go&wpsrc=yta&ytl=k5dO0cbBr6E"
0 ,"http://mementoweb.org/timemap/link/http://scholarlykitchen.sspnet.org/2014/07/23/qa-with-sages-david-ross-about-peerj-investment/?utm_source=feedburner&utm_medium=email&utm_campaign=Feed%3A+ScholarlyKitchen+%28The+Scholarly+Kitchen%29"
5 ,"http://mementoweb.org/timemap/link/http://www.petrkeil.com/?p=2104"
72 ,"http://mementoweb.org/timemap/link/https://medium.com/@aaln/how-to-find-your-uber-passenger-rating-4aa1d9cc927f"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/blogs/wonkblog/wp/2013/01/24/think-obamas-a-huge-spender-then-you-need-to-see-these-two-charts/"
0 ,"http://mementoweb.org/timemap/link/https://www.edsurge.com/n/2014-07-20-opinion-who-needs-learning-relationship-management-we-all-do"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/7/21/5922835/half-of-americans-think-expensive-medical-care-is-better-theyre-wrong?utm_medium=social&utm_source=twitter&utm_campaign=voxdotcom&utm_content=monday"
26 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2010/08/operations-as-the-secret-sauce.html"
0 ,"http://mementoweb.org/timemap/link/http://www.aspenideas.org/session/changing-world-work-networked-economy"
3 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+JeffJarvis/posts/g8rJxjPUFFz"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/AYj8zdQkjFD"
1002 ,"http://mementoweb.org/timemap/link/http://www.whitehouse.gov/"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/7/24/5931565/map-the-happiest-places-in-america?utm_medium=social&utm_source=Twitter&utm_campaign=voxdotcom&utm_content=Saturday"
20 ,"http://mementoweb.org/timemap/link/http://time.com/2992705/when-man-met-moon/"
0 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=feXWLuyns6I&list=PL055Epbe6d5Y2Jzhd7eAhpXFflvRpjqjb&index=20"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/07/podcast-design-for-how-the-world-should-work.html"
0 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=DAYPlLzTCA0"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/07/podcast-design-for-how-the-world-should-work.html?cmp=js-tw-radar-blog-1406218259"
0 ,"http://mementoweb.org/timemap/link/http://timehop.com/c/dkp:228577748:4e40d"
12 ,"http://mementoweb.org/timemap/link/http://arstechnica.com/tech-policy/2014/07/model-drone-finds-elderly-man-alive-after-going-missing-for-three-days/"
3 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/7/24/5933383/ryan-poverty-plan-democrats"
25 ,"http://mementoweb.org/timemap/link/http://www.theguardian.com/money/us-money-blog/2014/jul/24/wall-street-fooling-people"
6 ,"http://mementoweb.org/timemap/link/http://scottberkun.com/2013/ten-myths-of-innnovation/"
0 ,"http://mementoweb.org/timemap/link/http://velocityconf.com/velocityeu2014?cmp=js-tw-velocity-confreg-home-vleu14_reg"
19 ,"http://mementoweb.org/timemap/link/http://www.theatlantic.com/business/archive/2014/07/why-do-other-rich-nations-spend-so-much-less-on-healthcare/374576/"
0 ,"http://mementoweb.org/timemap/link/http://blog.sfgate.com/sfmoms/2014/07/17/its-now-a-crime-to-let-your-kid-play-alone-at-the-park/?utm_content=buffer33fca&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
6 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=ZFTUPoeup4M"
23 ,"http://mementoweb.org/timemap/link/http://code2040.org/partners/"
45 ,"http://mementoweb.org/timemap/link/http://www.slideshare.net/Timoreilly1/technological-revolutions-and-cultural-revolutions-oscon-2014"
9 ,"http://mementoweb.org/timemap/link/http://www.oscon.com/oscon2014/public/content/video"
0 ,"http://mementoweb.org/timemap/link/http://www.govtech.com/local/How-Will-Jennifer-Pahlkas-Year-with-the-Feds-Impact-Code-for-America-Operations.html"
0 ,"http://mementoweb.org/timemap/link/http://www.virgin.com/richard-branson/the-who-joins-the-battle-for-drug-decriminalisation"
21 ,"http://mementoweb.org/timemap/link/http://www.theguardian.com/science/brain-flapping/2014/jul/21/famous-science-history-twitter-humour"
0 ,"http://mementoweb.org/timemap/link/http://www.planetary.org/blogs/emily-lakdawalla/2014/07220754-curiosity-womens-day.html"
0 ,"http://mementoweb.org/timemap/link/http://www.rawstory.com/rs/2014/07/who-gets-shot-in-america/"
83 ,"http://mementoweb.org/timemap/link/http://indiewebcamp.com/"
34 ,"http://mementoweb.org/timemap/link/https://medium.com/message/the-secret-of-minecraft-97dfacb05a3c"
0 ,"http://mementoweb.org/timemap/link/http://www.oreilly.com/solid/free/software-hardware-collide.csp?cmp=tw-na-confreg-home-sld14_solid_twitter_posts"
6 ,"http://mementoweb.org/timemap/link/http://www.theamericanconservative.com/articles/the-party-of-innovation/"
0 ,"http://mementoweb.org/timemap/link/http://www.npr.org/blogs/thetwo-way/2014/07/19/332879409/states-that-raised-minimum-wage-see-faster-job-growth-report-says?utm_source=twitter.com&utm_campaign=npr&utm_medium=social&utm_term=nprnews"
0 ,"http://mementoweb.org/timemap/link/https://www.swarmapp.com/timoreilly/checkin/53caa925498e0ccb07637fd2?s=ky5AP_xd2QNIZRngrcSieHQMw30&ref=tw"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/events/cuguos76e4bebgsp6pbo0opbod8"
0 ,"http://mementoweb.org/timemap/link/http://ideas.normative.com/practice/deep-convergence-networks-software-people"
6 ,"http://mementoweb.org/timemap/link/http://www.businessinsider.com/health-care-spending-growth-slow-2014-7"
3 ,"http://mementoweb.org/timemap/link/http://www.businessweek.com/articles/2014-07-17/tech-investor-shervin-pishevar-launches-new-vc-firm-sherpaventures"
0 ,"http://mementoweb.org/timemap/link/http://agency.governmentjobs.com/sandiego/default.cfm"
1002 ,"http://mementoweb.org/timemap/link/http://www.theguardian.com/us"
10 ,"http://mementoweb.org/timemap/link/http://www.citylab.com/commute/2014/07/how-parking-spaces-are-eating-our-cities-alive/374413/"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/07/need-parking-theres-no-app-for-that-yet.html"
5 ,"http://mementoweb.org/timemap/link/http://blog.instagram.com/post/91945904737/thatpipeagain"
0 ,"http://mementoweb.org/timemap/link/http://ebooks.capgemini-consulting.com/digital-transformation-review-6/#/70"
3 ,"http://mementoweb.org/timemap/link/http://nymag.com/daily/intelligencer/2014/07/why-robot-journalism-is-great-for-journalists.html?mid=twitter_nymag"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/national/health-science/new-therapies-raise-hope-for-a-breakthrough-in-tackling-cancer/2014/02/14/b4f8e4fc-8dad-11e3-95dd-36ff657a4dae_story.html"
3 ,"http://mementoweb.org/timemap/link/http://www.capgemini-consulting.com/digital-transformation-review-6"
34 ,"http://mementoweb.org/timemap/link/http://www.wired.com/2014/06/healthcare-gov-revamp/"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/opinions/fred-hiatt-rebuilding-the-team-of-rivals-in-the-white-house/2014/07/13/68ece7a6-090f-11e4-8a6a-19355c7e870a_story.html"
0 ,"http://mementoweb.org/timemap/link/http://edge.org/conversation/the-universe%E2%80%94on-sale-now"
0 ,"http://mementoweb.org/timemap/link/http://www.sec.gov/divisions/corpfin/guidance/xbrl-calculation-0714.htm"
62 ,"http://mementoweb.org/timemap/link/http://www.latimes.com/business/hiltzik/la-fi-mh-kansas-a-smoking-ruin-20140709-column.html"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/hRBFnbMJvRd"
3 ,"http://mementoweb.org/timemap/link/http://www.theguardian.com/world/2014/jul/11/miami-drowning-climate-change-deniers-sea-levels-rising?CMP=fb_gu"
15 ,"http://mementoweb.org/timemap/link/http://www.truth-out.org/news/item/24876-monsantos-herbicide-linked-to-fatal-kidney-disease-epidemic-will-ckdu-topple-monsanto"
5 ,"http://mementoweb.org/timemap/link/https://screendoor.dobt.co/code-for-america/2015-fellowship-application"
257 ,"http://mementoweb.org/timemap/link/http://www.theatlantic.com/features/archive/2014/05/the-case-for-reparations/361631/"
0 ,"http://mementoweb.org/timemap/link/http://strataconf.com/stratany2014/public/schedule/detail/37034?cmp=tw-strata-confreg-info-stny14_strata_schedule_&_events_ny_14"
0 ,"http://mementoweb.org/timemap/link/http://www.trivedigaurav.com/blog/quoc-les-lectures-on-deep-learning/?owa_referral=pitt&owa_source=~gtrivedi/blog/quoc-les-lectures-on-deep-learning/"
0 ,"http://mementoweb.org/timemap/link/https://medium.com/the-backer-army/fighting-poverty-with-code-d1ed3ebd982d?source=tw-504c7870fdb6-1405105789162&utm_source=TwitterAccount&utm_medium=Twitter&utm_campaign=TwitterAccount"
3 ,"http://mementoweb.org/timemap/link/http://fredrikdeboer.com/2014/07/09/chasing-skills-is-a-bad-bet-and-bad-policy/"
115 ,"http://mementoweb.org/timemap/link/https://twitter.com/congressedits"
12 ,"http://mementoweb.org/timemap/link/https://www.aclu.org/blog/national-security-technology-and-liberty/beware-dangers-congress-latest-cybersecurity-bill"
0 ,"http://mementoweb.org/timemap/link/https://medium.com:443/@davidjbland/code-for-america-goes-lean-d0eb0562a7b5"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/7/8/5878133/less-than-1-percent-of-food-stamps-go-to-ineligible-people?utm_medium=social&utm_source=twitter&utm_campaign=voxdotcom&utm_content=saturday"
0 ,"http://mementoweb.org/timemap/link/http://floggingbabel.blogspot.com/2014/07/opening-marquis-de-carabass-coat.html?m=1"
6 ,"http://mementoweb.org/timemap/link/http://www.aei-ideas.org/2014/04/creative-destruction-2013-newspaper-ad-revenue-continued-its-precipitous-free-fall-and-its-probably-not-over-yet/"
5 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/07/tell-us-your-full-stack-story.html"
0 ,"http://mementoweb.org/timemap/link/http://gizmodo.com/the-books-everyone-starts-and-no-one-finishes-accordin-1600866004?utm_campaign=socialflow_gizmodo_twitter&utm_source=gizmodo_twitter&utm_medium=socialflow"
0 ,"http://mementoweb.org/timemap/link/http://www.amazon.com/Valuing-Life-Humanizing-Regulatory-State/dp/0226780171"
18 ,"http://mementoweb.org/timemap/link/http://www.wired.com/2014/06/pch-the-company-quietly-powering-a-boom-in-hardware-startups/"
0 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=IYgLAJbrhtg&list=PL055Epbe6d5Y2Jzhd7eAhpXFflvRpjqjb&index=17"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/7/6/5874499/map-heres-how-much-every-country-spends-on-food?utm_medium=social&utm_source=twitter&utm_campaign=bradplumer&utm_content=sunday"
0 ,"http://mementoweb.org/timemap/link/https://www.secret.ly/p/elrirxkhbvtrgcklsrnvrtyrvf"
0 ,"http://mementoweb.org/timemap/link/http://grist.org/climate-energy/b-c-put-a-price-on-carbon-what-happened-next-will-surprise-you/?utm_source=twitter&utm_medium=tweet&utm_campaign=socialflow"
5 ,"http://mementoweb.org/timemap/link/http://www.bayesimpact.org/fellowship"
4 ,"http://mementoweb.org/timemap/link/http://foxtrotalpha.jalopnik.com/a-drone-shows-you-4th-of-july-fireworks-like-youve-neve-1600412194/+matthardigree"
3 ,"http://mementoweb.org/timemap/link/http://diydrones.com/profiles/blogs/dronecon-recap-vid-daniel-mckinnon-what-do-farmers-really-want"
0 ,"http://mementoweb.org/timemap/link/https://peerj.com/articles/458/"
9 ,"http://mementoweb.org/timemap/link/http://www.medscape.com/viewarticle/827675"
8 ,"http://mementoweb.org/timemap/link/http://www.washingtonmonthly.com/magazine/junejulyaugust_2014/features/the_big_lobotomy050642.php?page=all"
36 ,"http://mementoweb.org/timemap/link/http://www.nationaljournal.com/congress/congress-quietly-deletes-a-key-disclosure-of-free-trips-lawmakers-take-20140630"
6 ,"http://mementoweb.org/timemap/link/http://mobile.nytimes.com/blogs/opinionator/2014/06/28/the-right-to-write/"
1002 ,"http://mementoweb.org/timemap/link/https://www.ifixit.com"
13 ,"http://mementoweb.org/timemap/link/http://qz.com/223742/there-is-a-secret-ingredient-in-your-burgers-wood-pulp/"
0 ,"http://mementoweb.org/timemap/link/http://www.aspeninstitute.org/about/blog/without-federal-support-cities-step?utm_source=as.pn&utm_medium=urlshortener"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2014/06/23/earth-has-warmest-may-on-record-may-signal-warmest-year-in-pipeline/?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/6/26/5842950/map-extremely-hot-days-95F?utm_medium=social&utm_source=twitter&utm_campaign=voxdotcom&utm_content=thursday"
4 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=YbChUpicA4k"
0 ,"http://mementoweb.org/timemap/link/https://news.ycombinator.com/item?id=7959983"
14 ,"http://mementoweb.org/timemap/link/http://boingboing.net/2014/06/29/internets-own-boy-free-cc-l.html"
0 ,"http://mementoweb.org/timemap/link/http://www.brainpickings.org/2014/06/25/7-learnings-holstee-poster/?utm_content=buffer6eda7&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
4 ,"http://mementoweb.org/timemap/link/http://www.aspenideas.org/live"
142 ,"http://mementoweb.org/timemap/link/https://mayday.us/"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/wearable-intelligence.html?cmp=tw-na-confreg-home-sld14_solid_twitter_posts"
24 ,"http://mementoweb.org/timemap/link/https://archive.org/details/TheInternetsOwnBoyTheStoryOfAaronSwartz"
0 ,"http://mementoweb.org/timemap/link/http://www.washingtonpost.com/blogs/the-fix/wp/2014/06/27/americans-were-for-immigration-before-they-were-against-it/?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost"
3 ,"http://mementoweb.org/timemap/link/http://venturebeat.com/2014/06/24/tim-oreilly-wants-tech-heroes-to-change-government-interview/view-all/"
0 ,"http://mementoweb.org/timemap/link/http://www.youtube.com/watch?v=0qCAepmBJuU&feature=youtu.be&a"
19 ,"http://mementoweb.org/timemap/link/http://gizmodo.com/wile-away-your-friday-by-designing-your-own-fantasy-tra-1593813740"
65 ,"http://mementoweb.org/timemap/link/https://www.learnsprout.com/"
3 ,"http://mementoweb.org/timemap/link/http://www.codeforamerica.org/blog/2014/06/28/john-stewart-youre-getting-your-wish/"
8 ,"http://mementoweb.org/timemap/link/http://ecorner.stanford.edu/authorMaterialInfo.html?mid=3054"
7 ,"http://mementoweb.org/timemap/link/http://www.huffingtonpost.com/lorelei-kelly/we-need-a-citizen-maker-m_b_5524157.html"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/category/deals/android.do?cmp=tw-prog-books-videos-lp-promo_20140626_owo_promo_android"
3 ,"http://mementoweb.org/timemap/link/https://medium.com/@stevenlevy/im-moving-to-medium-6869c0e3262c"
38 ,"http://mementoweb.org/timemap/link/http://www.theverge.com/2014/6/25/5842188/googles-cardboard-turns-your-android-device-into-a-vr-headset"
49 ,"http://mementoweb.org/timemap/link/http://www.businessweek.com/articles/2014-06-24/googles-sundar-pichai-king-of-android-master-of-mobile-profile"
4 ,"http://mementoweb.org/timemap/link/http://puppetlabs.com/blog/improving-devops-survey-how-and-why"
0 ,"http://mementoweb.org/timemap/link/http://www.webperfdays.org/events/2014-siliconvalley/index.html"
0 ,"http://mementoweb.org/timemap/link/http://touchcast.com/Knomadic/tim_oreilly_foo_camp_2014"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/category/deals/velocity-celebration.do?cmp=tw-velocity-books-videos-lp-promo_20140624_3day_promo_celebrating_velocity"
5 ,"http://mementoweb.org/timemap/link/http://recode.net/2014/06/24/stripe-inks-monumental-deal-with-alipay-to-connect-chinese-with-western-brands/"
6 ,"http://mementoweb.org/timemap/link/http://www.consumerfinance.gov/jobs/technology-innovation-fellows/"
6 ,"http://mementoweb.org/timemap/link/http://www.theatlantic.com/technology/archive/2014/06/discontinued-gps-networks-and-the-mystery-islands-that-disappear-with-them/373234/"
4 ,"http://mementoweb.org/timemap/link/http://blog.peerj.com/post/89751390423/author-interview-meadow-microbiome-phones"
6 ,"http://mementoweb.org/timemap/link/https://medium.com/@xor/houston-we-have-a-public-domain-problem-bd971c57dfdc"
3 ,"http://mementoweb.org/timemap/link/http://christyheyob.com/2014/06/17/were-losing-all-our-strong-female-characters-to-trinity-syndrome/"
0 ,"http://mementoweb.org/timemap/link/http://strataconf.com/stratany2014/public/schedule/full/public?cmp=js-tw-strata-confreg-home-stny14_reg"
0 ,"http://mementoweb.org/timemap/link/http://www.barackobama.com/news/on-climate-whose-side-are-you-on/?awesm=ofa.bo_drR&utm_source=tw&source=socnet_tw_CC_20140621_bo_on-climate-whose-side-are-you-on_blog_1&utm_medium=socnet&utm_campaign=CC&utm_content=20140621_bo_on-climate-whose-side-are-you-on_blog_1"
4 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/06/cloud-security-is-not-an-oxymoron-2.html"
10 ,"http://mementoweb.org/timemap/link/http://www.whitehouse.gov/blog/2014/06/18/president-obama-white-house-maker-faire-today-s-diy-tomorrow-s-made-america"
0 ,"http://mementoweb.org/timemap/link/https://www.swarmapp.com/timoreilly/checkin/53a32afa498e31eeb1e1cb99?s=3ugbaug2KWwJ195DTO2azjm0RNE&ref=tw"
4 ,"http://mementoweb.org/timemap/link/http://blogs.wsj.com/venturecapital/2014/06/18/other-machine-co-raises-3m-to-make-desktop-3d-cutters-mainstream/"
0 ,"http://mementoweb.org/timemap/link/http://www.vox.com/2014/6/18/5818386/heres-how-much-people-are-paying-for-obamacare?utm_medium=social&utm_source=twitter&utm_name=staff&utm_term=voxdotcom&utm_content=wednesday"
9 ,"http://mementoweb.org/timemap/link/http://www.theatlantic.com/politics/archive/2014/06/campaign-finance-reform-has-to-be-cross-partisan/372983/"
0 ,"http://mementoweb.org/timemap/link/https://www.swarmapp.com/timoreilly/checkin/53a25a1d498ef25435af690b?s=rFCofis72FFRy8HezqQr2RMhafY&ref=tw"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/06/ais-dueling-definitions.html?cmp=gplus-strata-na-article-na_intelligence_matters"
94 ,"http://mementoweb.org/timemap/link/http://www.whitehouse.gov/maker-faire"
0 ,"http://mementoweb.org/timemap/link/https://twitter.com/dalepd/status/479267382360543232/photo/1"
5 ,"http://mementoweb.org/timemap/link/http://terrain.org/2012/unsprawl/serenbe/"
0 ,"http://mementoweb.org/timemap/link/http://www.bloggerfather.com/2014/06/cancer.html?m=1"
0 ,"http://mementoweb.org/timemap/link/http://www.oreilly.com/pub/e/3086?cmp=js-tw-strata-webcast-3086"
3 ,"http://mementoweb.org/timemap/link/http://www.technologyreview.com/news/527836/thermal-camera-turns-many-things-into-interactive-surfaces/"
104 ,"http://mementoweb.org/timemap/link/http://online.wsj.com/articles/andy-kessler-high-frequency-trading-needs-one-quick-fix-1402869253"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/4qHJZJU6Dtb"
37 ,"http://mementoweb.org/timemap/link/https://www.restorationhardware.com/customer-service/catalog-cancellation.jsp"
3 ,"http://mementoweb.org/timemap/link/https://peerj.com/articles/434/"
9 ,"http://mementoweb.org/timemap/link/http://www.theverge.com/2014/6/12/5804070/the-amazing-animation-software-behind-how-to-train-your-dragon-2"
0 ,"http://mementoweb.org/timemap/link/https://medium.com/@lippytak/people-not-data-47434acb50a8"
0 ,"http://mementoweb.org/timemap/link/https://plus.google.com/+TimOReilly/posts/M1kH7bErNDm"
31 ,"http://mementoweb.org/timemap/link/http://techcrunch.com/2014/06/13/fab-coms-david-lapter-joins-makespace-as-cfo/"
8 ,"http://mementoweb.org/timemap/link/http://www.gatesnotes.com/Books/Making-the-Modern-World?WT.mc_id=06_13_2014_smilc_tw&WT.tsrc=Twitter"
94 ,"http://mementoweb.org/timemap/link/http://www.teslamotors.com/blog/all-our-patent-are-belong-you"
4 ,"http://mementoweb.org/timemap/link/http://content.stamen.com/surging-seas-ca"
68 ,"http://mementoweb.org/timemap/link/http://www.theonion.com/articles/no-way-to-prevent-this-says-only-nation-where-this,36131/"
16 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2012/11/investigating-data-journalism.html"
3 ,"http://mementoweb.org/timemap/link/http://www.codeforamerica.org/blog/2014/06/10/theres-no-place-like-home/"
0 ,"http://mementoweb.org/timemap/link/http://www.youtube.com/watch?v=UnLbu5Kh5KA&feature=youtu.be"
0 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=TP8YygfUrGU"
4 ,"http://mementoweb.org/timemap/link/http://www.breakingnews.com/topic/incident-at-reynolds-high-school-in-oregon-june-10-2014/"
0 ,"http://mementoweb.org/timemap/link/http://readwrite.com/2014/06/06/software-eating-world-devops-web-reshapes-business?awesm=readwr.it_f1wt&utm_source=direct-readwr.it&utm_medium=readwr.it-twitter&utm_campaign=&utm_content=awesmsharetools-sharebuttons"
6 ,"http://mementoweb.org/timemap/link/http://nymag.com/daily/intelligencer/2014/06/obama-has-now-fulfilled-his-4-big-promises.html"
4 ,"http://mementoweb.org/timemap/link/http://articles.latimes.com/1989-10-05/news/mn-913_1_soviet-union"
0 ,"http://mementoweb.org/timemap/link/http://shop.oreilly.com/product/0636920029533.do?cmp=tw-na-books-videos-product-dod_daily_tweet&code=DEAL"
33 ,"http://mementoweb.org/timemap/link/http://www.wired.com/2014/06/eric-brewer-google-docker/"
17 ,"http://mementoweb.org/timemap/link/http://regressing.deadspin.com/everything-you-know-about-cramps-is-wrong-and-gatorade-1587102837"
95 ,"http://mementoweb.org/timemap/link/http://money.cnn.com/data/fear-and-greed/"
0 ,"http://mementoweb.org/timemap/link/http://blog.makespace.com/posts/tim-oreilly-features-makespace-at-the-2014-solid-conference"
24 ,"http://mementoweb.org/timemap/link/http://qz.com/216609/netflixs-video-error-message-is-a-clever-attack-on-cable-companies/"
6 ,"http://mementoweb.org/timemap/link/http://www.zdnet.com/visionary-award-winner-tim-oreilly-calls-on-techies-to-help-local-government-7000030231/"
5 ,"http://mementoweb.org/timemap/link/http://www.sci-news.com/biology/science-asian-elephants-distress-01771.html"
6 ,"http://mementoweb.org/timemap/link/http://www.thisiscolossal.com/2014/05/chicago-artist-mends-potholes-with-mosaics/"
7 ,"http://mementoweb.org/timemap/link/https://www.techdirt.com/articles/20140602/05510527434/john-oliver-stop-calling-it-net-neutrality-its-preventing-cable-company-fkery.shtml"
3 ,"http://mementoweb.org/timemap/link/http://amandapalmer.net/blog/20140602/"
12 ,"http://mementoweb.org/timemap/link/http://pando.com/2014/06/02/three-of-the-largest-tech-acquisitions-in-2014-are-hardware-companies/"
0 ,"http://mementoweb.org/timemap/link/https://twitter.com/pahlkadot/status/473158257201008640/photo/1"
3 ,"http://mementoweb.org/timemap/link/http://www.accountingtoday.com/news/government_news/tech-companies-concerned-about-legislation-to-limit-xbrl-filing-70771-1.html"
3 ,"http://mementoweb.org/timemap/link/http://www.computing.co.uk/ctg/news/2347412/estonian-plan-for-data-embassies-overseas-to-back-up-government-databases"
4 ,"http://mementoweb.org/timemap/link/http://crookedtimber.org/2014/05/27/political-economy-is-political/"
15 ,"http://mementoweb.org/timemap/link/http://makezine.com/2014/05/30/a-hospital-mini-maker-faire/"
0 ,"http://mementoweb.org/timemap/link/http://www.publishersweekly.com/pw/by-topic/industry-news/bea/article/62577-bea-2014-why-drm-is-the-problem.html#path/pw/by-topic/industry-news/bea/article/62577-bea-2014-why-drm-is-the-problem.html"
0 ,"http://mementoweb.org/timemap/link/http://radar.oreilly.com/2014/04/ioth-the-internet-of-things-and-humans.html?cmp=tw-na-confreg-home-sld14_solid_twitter_posts"
5 ,"http://mementoweb.org/timemap/link/http://blogs.barrons.com/incomeinvesting/2014/05/23/barclays-downgrades-electric-utility-bonds-sees-viable-solar-competition/"
4 ,"http://mementoweb.org/timemap/link/http://boingboing.net/2014/03/19/loomio-democratic-decision-ma.html"
12 ,"http://mementoweb.org/timemap/link/http://nogunsallowedmovement.tumblr.com/"
18 ,"http://mementoweb.org/timemap/link/https://www.kickstarter.com/projects/227461008/gi-bike-the-light-full-size-electric-folding-bike"
10 ,"http://mementoweb.org/timemap/link/http://www.slideshare.net/timoreilly/software-above-the-level-of-a-single-device-35022910"
0 ,"http://mementoweb.org/timemap/link/http://www.theregister.co.uk/2014/05/23/the_internet_of_things_helps_insurance_firms_reward_punish/?utm_content=buffer4af84&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
39 ,"http://mementoweb.org/timemap/link/http://www.santaclarita.com/blog/view.php?blog_entry_id=31138"
13 ,"http://mementoweb.org/timemap/link/http://www.huffingtonpost.com/2014/05/24/ucsb-shooting-guns-nra_n_5386873.html"
0 ,"http://mementoweb.org/timemap/link/https://www.youtube.com/watch?v=jvG6GbqxNfY&list=UU3BGlwmI-Vk6PWyMt15dKGw"
0 ,"http://mementoweb.org/timemap/link/http://www.brainpickings.org/2013/11/11/lou-reed-anthony-decurtis-interview/?utm_content=buffere0efe&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"
11 ,"http://mementoweb.org/timemap/link/http://www.wired.com/2014/05/the-weird-wild-world-of-citizen-science-is-already-here/"
0 ,"http://mementoweb.org/timemap/link/https://vine.co/v/Mwalm7BX7dL"
3 ,"http://mementoweb.org/timemap/link/http://solidcon.com/solid2014/public/schedule/detail/33691"
